nominal_head_id,nominal_head_lemma,nominal_head_upos,dependent_id,dependent_lemma,dependent_upos,dependent_deprel,distance,position,num_dependents_nominal,num_dependents_dependent,ezafe_label,is_verbal,source_file
41.0,hērbed,NOUN,40.0,=iz,ADV,advmod,1.0,before,3,1,2,0,DD-K35.conllu
41.0,hērbed,NOUN,67.0,šādag,ADJ,acl:relcl,26.0,after,3,4,2,0,DD-K35.conllu
42.0,mēnōy-mard,NOUN,43.0,ōšmurd-mānsr,ADJ,amod,1.0,after,1,6,2,0,DD-K35.conllu
55.0,gyāg,NOUN,53.0,pad,ADP,case,2.0,before,2,1,2,0,DD-K35.conllu
55.0,gyāg,NOUN,54.0,čand,DET,det,1.0,before,2,1,2,0,DD-K35.conllu
61.0,dādestān,NOUN,58.0,pad,ADP,case,3.0,before,4,1,2,0,DD-K35.conllu
61.0,dādestān,NOUN,59.0,=iz,ADV,advmod,2.0,before,4,1,2,0,DD-K35.conllu
61.0,dādestān,NOUN,60.0,ōwōn,DET,det,1.0,before,4,1,2,0,DD-K35.conllu
61.0,dādestān,NOUN,62.0,šnāxtan,NOUN,nmod,1.0,after,4,3,2,0,DD-K35.conllu
62.0,šnāxtan,NOUN,63.0,dānistan,NOUN,conj,1.0,after,2,1,2,0,DD-K35.conllu
62.0,šnāxtan,NOUN,64.0,rāy,ADP,case,2.0,after,2,1,2,0,DD-K35.conllu
1.0,ān,PRON,4.0,kāmag,ADJ,acl:relcl,3.0,after,1,5,1,0,DD-K35.conllu
6.0,xwaš-menišnīh,NOUN,8.0,ān,PRON,nmod,2.0,after,1,3,2,0,DD-K35.conllu
8.0,ān,PRON,7.0,az1,ADP,case,1.0,before,2,1,2,0,DD-K35.conllu
8.0,ān,PRON,10.0,man,PRON,nmod,2.0,after,2,2,1,0,DD-K35.conllu
10.0,man,PRON,9.0,ī,DET,det,1.0,before,1,1,2,0,DD-K35.conllu
17.0,nišān,NOUN,1.0,ān,PRON,nsubj,16.0,before,3,2,2,0,DD-K35.conllu
17.0,nišān,NOUN,16.0,ham,ADV,advmod,1.0,before,3,1,2,0,DD-K35.conllu
17.0,nišān,NOUN,19.0,dōstīh,NOUN,nmod,2.0,after,3,3,1,0,DD-K35.conllu
19.0,dōstīh,NOUN,18.0,ī,DET,det,1.0,before,2,1,2,0,DD-K35.conllu
19.0,dōstīh,NOUN,20.0,hučašmīh,NOUN,conj,1.0,after,2,1,2,0,DD-K35.conllu
4.0,yazad,NOUN,3.0,az1,ADP,case,1.0,before,1,1,2,0,DD-K35.conllu
6.0,paymān,NOUN,5.0,ham,DET,det,1.0,before,2,1,2,0,DD-K35.conllu
6.0,paymān,NOUN,7.0,dōstīh,NOUN,nmod,1.0,after,2,2,2,0,DD-K35.conllu
7.0,dōstīh,NOUN,9.0,hučašmīh,NOUN,conj,2.0,after,1,2,2,0,DD-K35.conllu
9.0,hučašmīh,NOUN,8.0,ud,CCONJ,cc,1.0,before,1,1,2,0,DD-K35.conllu
1.0,ān,PRON,28.0,framūdan,VERB,acl:relcl,27.0,after,1,4,1,1,DD-K35.conllu
6.0,dōstīh,NOUN,4.0,andar,ADP,case,2.0,before,3,1,2,0,DD-K35.conllu
6.0,dōstīh,NOUN,5.0,wēš,ADV,advmod,1.0,before,3,1,2,0,DD-K35.conllu
6.0,dōstīh,NOUN,7.0,stāyīdārīh,NOUN,conj,1.0,after,3,1,2,0,DD-K35.conllu
10.0,man,PRON,11.0,rāy,ADP,case,1.0,after,1,1,2,0,DD-K35.conllu
14.0,dastwarīh,NOUN,12.0,pad,ADP,case,2.0,before,4,1,2,0,DD-K35.conllu
14.0,dastwarīh,NOUN,13.0,kišwar,NOUN,nmod,1.0,before,4,1,2,0,DD-K35.conllu
14.0,dastwarīh,NOUN,17.0,ēkīh,NOUN,conj,3.0,after,4,3,2,0,DD-K35.conllu
14.0,dastwarīh,NOUN,22.0,tāgīh,NOUN,conj,8.0,after,4,3,2,0,DD-K35.conllu
17.0,ēkīh,NOUN,16.0,ud,CCONJ,cc,1.0,before,2,1,2,0,DD-K35.conllu
17.0,ēkīh,NOUN,20.0,dudīgarīh,NOUN,nmod,3.0,after,2,3,1,0,DD-K35.conllu
20.0,dudīgarīh,NOUN,18.0,ī,DET,det,2.0,before,2,1,2,0,DD-K35.conllu
20.0,dudīgarīh,NOUN,19.0,bē,ADP,case,1.0,before,2,1,2,0,DD-K35.conllu
22.0,tāgīh,NOUN,21.0,ud,CCONJ,cc,1.0,before,2,1,2,0,DD-K35.conllu
22.0,tāgīh,NOUN,27.0,sāmān,NOUN,acl:relcl,5.0,after,2,3,2,0,DD-K35.conllu
27.0,sāmān,NOUN,25.0,čē,PRON,nsubj,2.0,before,2,1,2,0,DD-K35.conllu
27.0,sāmān,NOUN,26.0,ham,DET,det,1.0,before,2,1,2,0,DD-K35.conllu
34.0,dōstīh,NOUN,35.0,rāy,ADP,case,1.0,after,1,1,2,0,DD-K35.conllu
45.0,stāyišn,NOUN,42.0,az1,ADP,case,3.0,before,3,1,2,0,DD-K35.conllu
45.0,stāyišn,NOUN,43.0,ēd,DET,det,2.0,before,3,1,2,0,DD-K35.conllu
45.0,stāyišn,NOUN,44.0,ōwōn,DET,det,1.0,before,3,1,2,0,DD-K35.conllu
4.0,zamānag,NOUN,2.0,andar,ADP,case,2.0,before,3,1,2,0,DD-K35.conllu
4.0,zamānag,NOUN,3.0,ēn,DET,det,1.0,before,3,1,2,0,DD-K35.conllu
4.0,zamānag,NOUN,6.0,šahr,NOUN,conj,2.0,after,3,2,2,0,DD-K35.conllu
6.0,šahr,NOUN,5.0,ud,CCONJ,cc,1.0,before,1,1,2,0,DD-K35.conllu
12.0,kas,PRON,11.0,abar,ADP,case,1.0,before,1,1,2,0,DD-K35.conllu
18.0,wurrawišnīh,NOUN,14.0,pad,ADP,case,4.0,before,3,1,2,0,DD-K35.conllu
18.0,wurrawišnīh,NOUN,15.0,ōy,PRON,det,3.0,before,3,1,2,0,DD-K35.conllu
18.0,wurrawišnīh,NOUN,17.0,dagr,ADJ,amod,1.0,before,3,2,1,0,DD-K35.conllu
22.0,xwēš,PRON,23.0,rāy,ADP,case,1.0,after,1,1,2,0,DD-K35.conllu
29.0,stāyišn,NOUN,28.0,ān,DET,det,1.0,before,2,1,2,0,DD-K35.conllu
29.0,stāyišn,NOUN,31.0,sālār,NOUN,nmod,2.0,after,2,4,1,0,DD-K35.conllu
31.0,sālār,NOUN,30.0,ī,DET,det,1.0,before,3,1,2,0,DD-K35.conllu
31.0,sālār,NOUN,32.0,amāh,PRON,nmod,1.0,after,3,1,2,0,DD-K35.conllu
31.0,sālār,NOUN,34.0,hāzag,ADJ,amod,3.0,after,3,2,2,0,DD-K35.conllu
36.0,man,PRON,35.0,abar,ADP,case,1.0,before,1,1,2,0,DD-K35.conllu
49.0,sālār,NOUN,46.0,ī,DET,det,3.0,before,3,1,2,0,DD-K35.conllu
49.0,sālār,NOUN,47.0,az1,ADP,case,2.0,before,3,1,2,0,DD-K35.conllu
49.0,sālār,NOUN,48.0,xwēš,PRON,det,1.0,before,3,1,2,0,DD-K35.conllu
4.0,ān,PRON,12.0,wimand,NOUN,acl:relcl,8.0,after,1,4,1,0,DD-K35.conllu
9.0,pāyag,NOUN,8.0,xwēš,DET,det,1.0,before,2,1,2,0,DD-K35.conllu
9.0,pāyag,NOUN,11.0,tāyag,NOUN,conj,2.0,after,2,2,2,0,DD-K35.conllu
11.0,tāyag,NOUN,10.0,ud,CCONJ,cc,1.0,before,1,1,2,0,DD-K35.conllu
12.0,wimand,NOUN,6.0,ī,SCONJ,mark,6.0,before,3,1,2,0,DD-K35.conllu
12.0,wimand,NOUN,7.0,pad,ADP,case,5.0,before,3,1,2,0,DD-K35.conllu
12.0,wimand,NOUN,9.0,pāyag,NOUN,nmod,3.0,before,3,3,2,0,DD-K35.conllu
6.0,ērīh,NOUN,5.0,ud,CCONJ,cc:nc,1.0,before,3,1,2,0,DD-K35.conllu
6.0,ērīh,NOUN,9.0,xwēš,PRON,nmod,3.0,after,3,3,1,0,DD-K35.conllu
6.0,ērīh,NOUN,12.0,hāwand-mehīh,NOUN,conj,6.0,after,3,4,2,0,DD-K35.conllu
9.0,xwēš,PRON,7.0,ī,DET,det,2.0,before,2,1,2,0,DD-K35.conllu
9.0,xwēš,PRON,8.0,andar,ADP,case,1.0,before,2,1,2,0,DD-K35.conllu
12.0,hāwand-mehīh,NOUN,10.0,ud,CCONJ,cc,2.0,before,3,1,2,0,DD-K35.conllu
12.0,hāwand-mehīh,NOUN,11.0,abarīg,ADJ,nmod,1.0,before,3,1,2,0,DD-K35.conllu
12.0,hāwand-mehīh,NOUN,14.0,keh,NOUN,nmod,2.0,after,3,2,2,0,DD-K35.conllu
14.0,keh,NOUN,13.0,abar,ADP,case,1.0,before,1,1,2,0,DD-K35.conllu
10.0,pursišn,NOUN,1.0,ān,DET,det,9.0,before,2,1,2,0,DD-K35.conllu
10.0,pursišn,NOUN,8.0,nibištan,VERB,acl:relcl,2.0,before,2,6,1,1,DD-K35.conllu
11.0,ēn,PRON,12.0,=iz,ADV,advmod,1.0,after,1,1,2,0,DD-K35.conllu
17.0,hangām,NOUN,16.0,pad,ADP,case,1.0,before,2,1,2,0,DD-K35.conllu
17.0,hangām,NOUN,23.0,būdan,VERB,acl:relcl,6.0,after,2,4,1,1,DD-K35.conllu
22.0,pardazišn,NOUN,21.0,andar,ADP,case,1.0,before,1,1,2,0,DD-K35.conllu
4.0,hučihr-pursišnīh,NOUN,3.0,pad,ADP,case,1.0,before,1,1,2,0,DD-K35.conllu
5.0,wistāxīh,NOUN,1.0,ān,DET,det,4.0,before,3,1,2,0,DD-K35.conllu
5.0,wistāxīh,NOUN,2.0,ašmāh,PRON,nmod,3.0,before,3,1,2,0,DD-K35.conllu
5.0,wistāxīh,NOUN,4.0,hučihr-pursišnīh,NOUN,nmod,1.0,before,3,2,2,0,DD-K35.conllu
8.0,gōkānīg-passoxīh,NOUN,7.0,abar,ADP,case,1.0,before,2,1,2,0,DD-K35.conllu
8.0,gōkānīg-passoxīh,NOUN,10.0,spōz-az-gāhīh,NOUN,conj,2.0,after,2,2,2,0,DD-K35.conllu
10.0,spōz-az-gāhīh,NOUN,9.0,ud,CCONJ,cc,1.0,before,1,1,2,0,DD-K35.conllu
11.0,kām,NOUN,8.0,gōkānīg-passoxīh,NOUN,nmod,3.0,before,1,3,2,0,DD-K35.conllu
14.0,spōz,NOUN,16.0,a-bowandagīhā-pāyišnīh,NOUN,conj,2.0,after,1,2,2,0,DD-K35.conllu
16.0,a-bowandagīhā-pāyišnīh,NOUN,15.0,ayāb,CCONJ,cc,1.0,before,1,1,2,0,DD-K35.conllu
5.0,wistāxīh,NOUN,3.0,ēn,DET,det,2.0,before,2,1,2,0,DD-K35.conllu
5.0,wistāxīh,NOUN,4.0,=iz,ADV,advmod,1.0,before,2,1,2,0,DD-K35.conllu
2.0,pāyišn,NOUN,1.0,andar,ADP,case,1.0,before,2,1,2,0,DD-K35.conllu
2.0,pāyišn,NOUN,3.0,čim-paydāgīh,NOUN,nmod,1.0,after,2,2,2,0,DD-K35.conllu
3.0,čim-paydāgīh,NOUN,6.0,dēn,NOUN,nmod,3.0,after,1,3,1,0,DD-K35.conllu
6.0,dēn,NOUN,4.0,ī,DET,det,2.0,before,2,1,2,0,DD-K35.conllu
6.0,dēn,NOUN,5.0,az1,ADP,case,1.0,before,2,1,2,0,DD-K35.conllu
9.0,nimāyišn,NOUN,8.0,ō,ADP,case,1.0,before,2,1,2,0,DD-K35.conllu
9.0,nimāyišn,NOUN,12.0,dānāgīh,NOUN,nmod,3.0,after,2,3,1,0,DD-K35.conllu
12.0,dānāgīh,NOUN,10.0,ī,DET,det,2.0,before,2,1,2,0,DD-K35.conllu
12.0,dānāgīh,NOUN,11.0,pad,ADP,case,1.0,before,2,1,2,0,DD-K35.conllu
15.0,ēwēnag,NOUN,2.0,pāyišn,NOUN,obl,13.0,before,5,3,2,0,DD-K35.conllu
15.0,ēwēnag,NOUN,7.0,was,PRON,nsubj,8.0,before,5,1,2,0,DD-K35.conllu
15.0,ēwēnag,NOUN,9.0,nimāyišn,NOUN,obl,6.0,before,5,3,2,0,DD-K35.conllu
15.0,ēwēnag,NOUN,13.0,a-niyāz,ADJ,advcl,2.0,before,5,2,2,0,DD-K35.conllu
15.0,ēwēnag,NOUN,16.0,abar-xwāyišnīh,NOUN,nmod,1.0,after,5,2,2,0,DD-K35.conllu
16.0,abar-xwāyišnīh,NOUN,17.0,abē-bīm,ADJ,amod,1.0,after,1,1,2,0,DD-K35.conllu
3.0,nāmag,NOUN,2.0,ham,DET,det,1.0,before,1,1,2,0,DD-K35.conllu
5.0,māh,NOUN,4.0,andar,ADP,case,1.0,before,2,1,2,0,DD-K35.conllu
5.0,māh,NOUN,6.0,tīr,PROPN,nmod,1.0,after,2,1,2,0,DD-K35.conllu
8.0,gōr,PROPN,7.0,pad,ADP,case,1.0,before,1,1,2,0,DD-K35.conllu
12.0,xwāstārīh,NOUN,15.0,šāhīgān,NOUN,nmod,3.0,after,2,3,1,0,DD-K35.conllu
12.0,xwāstārīh,NOUN,17.0,se-sālag,ADJ,nmod,5.0,after,2,4,2,0,DD-K35.conllu
15.0,šāhīgān,NOUN,13.0,ī,DET,det,2.0,before,2,1,2,0,DD-K35.conllu
15.0,šāhīgān,NOUN,14.0,az1,ADP,case,1.0,before,2,1,2,0,DD-K35.conllu
19.0,bahr,NOUN,18.0,ud,CCONJ,cc,1.0,before,2,1,2,0,DD-K35.conllu
19.0,bahr,NOUN,21.0,sālag,ADJ,amod,2.0,after,2,2,1,0,DD-K35.conllu
23.0,hudēn,NOUN,22.0,ī,DET,det,1.0,before,1,1,2,0,DD-K35.conllu
24.0,mustfrāxāyišnīh,NOUN,11.0,ka,SCONJ,mark,13.0,before,3,1,2,0,DD-K35.conllu
24.0,mustfrāxāyišnīh,NOUN,12.0,xwāstārīh,NOUN,nsubj,12.0,before,3,3,2,0,DD-K35.conllu
24.0,mustfrāxāyišnīh,NOUN,28.0,a-wizīrišnīg,ADJ,acl:relcl,4.0,after,3,4,1,0,DD-K35.conllu
27.0,ōy,PRON,26.0,pad,ADP,case,1.0,before,1,1,2,0,DD-K35.conllu
30.0,čārakkarīh,NOUN,40.0,frēzwānīg,ADJ,acl:relcl,10.0,after,1,4,1,0,DD-K35.conllu
34.0,ādūgīh,NOUN,32.0,man,PRON,nmod,2.0,before,2,1,2,0,DD-K35.conllu
34.0,ādūgīh,NOUN,33.0,čand,DET,det,1.0,before,2,1,2,0,DD-K35.conllu
37.0,must,NOUN,35.0,abar,ADP,case,2.0,before,3,1,2,0,DD-K35.conllu
37.0,must,NOUN,36.0,ān,DET,det,1.0,before,3,1,2,0,DD-K35.conllu
37.0,must,NOUN,39.0,spōzišnīh,NOUN,conj,2.0,after,3,2,2,0,DD-K35.conllu
39.0,spōzišnīh,NOUN,38.0,ud,CCONJ,cc,1.0,before,1,1,2,0,DD-K35.conllu
2.0,čār,NOUN,5.0,bōxtārīh,NOUN,nmod,3.0,after,3,5,1,0,DD-K35.conllu
2.0,čār,NOUN,12.0,wihān,NOUN,conj,10.0,after,3,3,2,0,DD-K35.conllu
2.0,čār,NOUN,16.0,rāy,ADP,case,14.0,after,3,1,2,0,DD-K35.conllu
5.0,bōxtārīh,NOUN,3.0,ī,DET,det,2.0,before,4,1,2,0,DD-K35.conllu
5.0,bōxtārīh,NOUN,4.0,abar,ADP,case,1.0,before,4,1,2,0,DD-K35.conllu
5.0,bōxtārīh,NOUN,8.0,frayādišn,NOUN,conj,3.0,after,4,2,2,0,DD-K35.conllu
5.0,bōxtārīh,NOUN,10.0,hāwišt,NOUN,nmod,5.0,after,4,2,1,0,DD-K35.conllu
8.0,frayādišn,NOUN,7.0,ud,CCONJ,cc,1.0,before,1,1,2,0,DD-K35.conllu
10.0,hāwišt,NOUN,9.0,ī,DET,det,1.0,before,1,1,2,0,DD-K35.conllu
12.0,wihān,NOUN,11.0,čand,PRON,det,1.0,before,2,1,2,0,DD-K35.conllu
12.0,wihān,NOUN,14.0,handāxtan,VERB,acl:relcl,2.0,after,2,3,1,1,DD-K35.conllu
20.0,nigerīd,NOUN,18.0,ō,ADP,case,2.0,before,3,1,2,0,DD-K35.conllu
20.0,nigerīd,NOUN,19.0,xūb-īhā,ADV,advmod,1.0,before,3,1,2,0,DD-K35.conllu
20.0,nigerīd,NOUN,23.0,pursišn,NOUN,nmod,3.0,after,3,3,1,0,DD-K35.conllu
23.0,pursišn,NOUN,21.0,ī,DET,det,2.0,before,2,1,2,0,DD-K35.conllu
23.0,pursišn,NOUN,22.0,ham,DET,det,1.0,before,2,1,2,0,DD-K35.conllu
27.0,māh,NOUN,26.0,tā,ADP,case,1.0,before,2,1,2,0,DD-K35.conllu
27.0,māh,NOUN,28.0,šahrewar,PROPN,nmod,1.0,after,2,1,2,0,DD-K35.conllu
32.0,šīrāz,PROPN,31.0,ō,ADP,case,1.0,before,1,1,2,0,DD-K35.conllu
37.0,hangām,NOUN,38.0,hangām,NOUN,compound:redup,1.0,after,1,1,2,0,DD-K35.conllu
39.0,hangām,NOUN,40.0,andak,ADV,advmod,1.0,after,2,1,2,0,DD-K35.conllu
39.0,hangām,NOUN,42.0,pardazišn,NOUN,conj,3.0,after,2,2,2,0,DD-K35.conllu
42.0,pardazišn,NOUN,41.0,ud,CCONJ,cc,1.0,before,1,1,2,0,DD-K35.conllu
47.0,pursišn,NOUN,46.0,ham,DET,det,1.0,before,1,1,2,0,DD-K35.conllu
5.0,nibēsišnīh,NOUN,4.0,hamǰādag-īhā,ADV,advmod,1.0,before,1,1,2,0,DD-K35.conllu
10.0,dar,NOUN,11.0,dar,NOUN,compound:redup,1.0,after,1,1,2,0,DD-K35.conllu
4.0,dibīr,NOUN,3.0,ō,ADP,case,1.0,before,2,1,2,0,DD-K35.conllu
4.0,dibīr,NOUN,5.0,ēw,DET,det,1.0,after,2,1,2,0,DD-K35.conllu
7.0,pursišn,NOUN,10.0,paččēn,NOUN,nmod,3.0,after,2,3,2,0,DD-K35.conllu
7.0,pursišn,NOUN,13.0,framūdan,VERB,acl:relcl,6.0,after,2,4,1,1,DD-K35.conllu
10.0,paččēn,NOUN,8.0,pad,ADP,case,2.0,before,2,1,2,0,DD-K35.conllu
10.0,paččēn,NOUN,9.0,ham,DET,det,1.0,before,2,1,2,0,DD-K35.conllu
15.0,dar,NOUN,16.0,dar,NOUN,compound:redup,1.0,after,1,1,2,0,DD-K35.conllu
18.0,pursišn,NOUN,17.0,harw,DET,det,1.0,before,2,1,2,0,DD-K35.conllu
18.0,pursišn,NOUN,19.0,ēw,NUM,nummod,1.0,after,2,1,2,0,DD-K35.conllu
21.0,dar,NOUN,20.0,pad,ADP,case,1.0,before,2,1,2,0,DD-K35.conllu
21.0,dar,NOUN,22.0,ēw,NUM,nummod,1.0,after,2,1,2,0,DD-K35.conllu
4.0,tis,PRON,12.0,sahistan,VERB,acl:relcl,8.0,after,1,6,1,1,DD-K35.conllu
8.0,ān,PRON,9.0,rāy,ADP,case,1.0,after,1,1,2,0,DD-K35.conllu
16.0,ān,PRON,6.0,h-,VERB,advcl,10.0,before,3,5,2,1,DD-K35.conllu
16.0,ān,PRON,15.0,az1,ADP,case,1.0,before,3,1,2,0,DD-K35.conllu
16.0,ān,PRON,26.0,dastwar,NOUN,advcl,10.0,after,3,7,1,0,DD-K35.conllu
21.0,amāh,PRON,20.0,ī,DET,det,1.0,before,1,1,2,0,DD-K35.conllu
22.0,āgāhīhā,NOUN,19.0,ān,DET,det,3.0,before,2,1,2,0,DD-K35.conllu
22.0,āgāhīhā,NOUN,21.0,amāh,PRON,nmod,1.0,before,2,2,1,0,DD-K35.conllu
26.0,dastwar,NOUN,17.0,ī,SCONJ,mark,9.0,before,6,2,2,0,DD-K35.conllu
26.0,dastwar,NOUN,22.0,āgāhīhā,NOUN,nsubj,4.0,before,6,3,2,0,DD-K35.conllu
26.0,dastwar,NOUN,23.0,az1,ADP,case,3.0,before,6,1,2,0,DD-K35.conllu
26.0,dastwar,NOUN,24.0,ān,DET,det,2.0,before,6,1,2,0,DD-K35.conllu
26.0,dastwar,NOUN,25.0,pēšēnīg,NOUN,nmod,1.0,before,6,1,2,0,DD-K35.conllu
26.0,dastwar,NOUN,28.0,weh,ADJ,acl:relcl,2.0,after,6,6,2,0,DD-K35.conllu
32.0,axw2,NOUN,31.0,ud,CCONJ,cc,1.0,before,3,1,2,0,DD-K35.conllu
32.0,axw2,NOUN,34.0,rad,NOUN,conj,2.0,after,3,2,2,0,DD-K35.conllu
32.0,axw2,NOUN,36.0,dastwar,NOUN,conj,4.0,after,3,3,2,0,DD-K35.conllu
34.0,rad,NOUN,33.0,ud,CCONJ,cc,1.0,before,1,1,2,0,DD-K35.conllu
36.0,dastwar,NOUN,35.0,ud,CCONJ,cc,1.0,before,2,1,2,0,DD-K35.conllu
36.0,dastwar,NOUN,38.0,amāh,PRON,nmod,2.0,after,2,2,1,0,DD-K35.conllu
38.0,amāh,PRON,37.0,ī,DET,det,1.0,before,1,1,2,0,DD-K35.conllu
12.0,dar,NOUN,9.0,ī,DET,det,3.0,before,3,1,2,0,DD-K35.conllu
12.0,dar,NOUN,10.0,abar,ADP,case,2.0,before,3,1,2,0,DD-K35.conllu
12.0,dar,NOUN,11.0,ham,DET,det,1.0,before,3,1,2,0,DD-K35.conllu
15.0,amāh,PRON,16.0,dastwar,NOUN,conj,1.0,after,2,2,2,0,DD-K35.conllu
15.0,amāh,PRON,20.0,dūdag,NOUN,conj,5.0,after,2,2,2,0,DD-K35.conllu
16.0,dastwar,NOUN,18.0,amāh,PRON,nmod,2.0,after,1,2,1,0,DD-K35.conllu
18.0,amāh,PRON,17.0,ī,DET,det,1.0,before,1,1,2,0,DD-K35.conllu
20.0,dūdag,NOUN,19.0,ud,CCONJ,cc,1.0,before,1,1,2,0,DD-K35.conllu
4.0,gōwišn,NOUN,1.0,pas,ADV,advmod,3.0,before,5,1,2,0,DD-K35.conllu
4.0,gōwišn,NOUN,2.0,=iz,ADV,advmod,2.0,before,5,1,2,0,DD-K35.conllu
4.0,gōwišn,NOUN,3.0,abar,ADP,case,1.0,before,5,1,2,0,DD-K35.conllu
4.0,gōwišn,NOUN,7.0,dastwar,NOUN,nmod,3.0,after,5,3,1,0,DD-K35.conllu
4.0,gōwišn,NOUN,13.0,h-,VERB,acl:relcl,9.0,after,5,4,2,1,DD-K35.conllu
7.0,dastwar,NOUN,5.0,ī,DET,det,2.0,before,2,1,2,0,DD-K35.conllu
7.0,dastwar,NOUN,6.0,ān,DET,det,1.0,before,2,1,2,0,DD-K35.conllu
10.0,ēwēnag,NOUN,9.0,any,DET,det,1.0,before,1,1,2,0,DD-K35.conllu
12.0,ǰud-dādestān-īh,NOUN,11.0,ēč,DET,det,1.0,before,1,1,2,0,DD-K35.conllu
19.0,sahišn,NOUN,21.0,šnāyišn,NOUN,nmod,2.0,after,2,3,2,0,DD-K35.conllu
19.0,sahišn,NOUN,24.0,rāy,ADP,case,5.0,after,2,1,2,0,DD-K35.conllu
21.0,šnāyišn,NOUN,20.0,ō,ADP,case,1.0,before,2,1,2,0,DD-K35.conllu
21.0,šnāyišn,NOUN,23.0,drust,ADJ,amod,2.0,after,2,2,1,0,DD-K35.conllu
27.0,mard,NOUN,26.0,az1,ADP,case,1.0,before,4,1,2,0,DD-K35.conllu
27.0,mard,NOUN,29.0,dēn-āgāh,ADJ,amod,2.0,after,4,2,1,0,DD-K35.conllu
27.0,mard,NOUN,31.0,šnāxtan,VERB,acl:relcl,4.0,after,4,2,2,1,DD-K35.conllu
27.0,mard,NOUN,34.0,wirāstan,VERB,acl:relcl,7.0,after,4,3,2,1,DD-K35.conllu
7.0,dānišn,NOUN,5.0,az1,ADP,case,2.0,before,4,1,2,0,DD-K35.conllu
7.0,dānišn,NOUN,6.0,čihrag,ADJ,amod,1.0,before,4,1,2,0,DD-K35.conllu
7.0,dānišn,NOUN,9.0,baxšišnīh,NOUN,conj,2.0,after,4,2,2,0,DD-K35.conllu
7.0,dānišn,NOUN,16.0,nigēzišn,NOUN,conj,9.0,after,4,3,2,0,DD-K35.conllu
9.0,baxšišnīh,NOUN,12.0,menišn,NOUN,nmod,3.0,after,1,4,1,0,DD-K35.conllu
12.0,menišn,NOUN,10.0,ī,DET,det,2.0,before,3,1,2,0,DD-K35.conllu
12.0,menišn,NOUN,11.0,weh,ADJ,amod,1.0,before,3,1,2,0,DD-K35.conllu
12.0,menišn,NOUN,13.0,mānsr,NOUN,nmod,1.0,after,3,2,2,0,DD-K35.conllu
13.0,mānsr,NOUN,14.0,wizārišn-īg,ADJ,amod,1.0,after,1,1,2,0,DD-K35.conllu
16.0,nigēzišn,NOUN,15.0,ud,CCONJ,cc,1.0,before,2,1,2,0,DD-K35.conllu
16.0,nigēzišn,NOUN,18.0,dēn,NOUN,nmod,2.0,after,2,2,1,0,DD-K35.conllu
18.0,dēn,NOUN,17.0,ī,DET,det,1.0,before,1,1,2,0,DD-K35.conllu
20.0,nimāyišn,NOUN,19.0,rōšn,ADJ,amod,1.0,before,2,1,2,0,DD-K35.conllu
20.0,nimāyišn,NOUN,25.0,warzišn,VERB,nmod,5.0,after,2,4,1,1,DD-K35.conllu
28.0,bun,NOUN,26.0,az1,ADP,case,2.0,before,2,1,2,0,DD-K35.conllu
28.0,bun,NOUN,27.0,dō,NUM,nummod,1.0,before,2,1,2,0,DD-K35.conllu
31.0,ōy,PRON,30.0,az1,ADP,case,1.0,before,1,1,2,0,DD-K35.conllu
6.0,nimūdārīh,NOUN,3.0,az1,ADP,case,3.0,before,4,1,2,0,DD-K35.conllu
6.0,nimūdārīh,NOUN,4.0,mādayān,ADJ,amod,2.0,before,4,1,2,0,DD-K35.conllu
6.0,nimūdārīh,NOUN,5.0,ī,DET,det,1.0,before,4,1,2,0,DD-K35.conllu
6.0,nimūdārīh,NOUN,8.0,āsn-xrad,NOUN,nmod,2.0,after,4,2,1,0,DD-K35.conllu
8.0,āsn-xrad,NOUN,7.0,ī,DET,det,1.0,before,1,1,2,0,DD-K35.conllu
9.0,dēn-pēšōbāy,NOUN,1.0,ud,CCONJ,cc,8.0,before,2,1,2,0,DD-K35.conllu
9.0,dēn-pēšōbāy,NOUN,2.0,ēk,NUM,nsubj,7.0,before,2,2,2,0,DD-K35.conllu
6.0,tag,NOUN,1.0,ud,CCONJ,cc,5.0,before,3,1,2,0,DD-K35.conllu
6.0,tag,NOUN,2.0,ēk,NUM,nsubj,4.0,before,3,2,2,0,DD-K35.conllu
6.0,tag,NOUN,10.0,pēšēnīg,NOUN,nmod,4.0,after,3,6,1,0,DD-K35.conllu
10.0,pēšēnīg,NOUN,7.0,ī,DET,det,3.0,before,5,1,2,0,DD-K35.conllu
10.0,pēšēnīg,NOUN,8.0,hufraward,ADJ,amod,2.0,before,5,1,2,0,DD-K35.conllu
10.0,pēšēnīg,NOUN,9.0,pēšēnīg,ADJ,amod,1.0,before,5,1,2,0,DD-K35.conllu
10.0,pēšēnīg,NOUN,12.0,pēšōbāy,NOUN,nmod,2.0,after,5,2,1,0,DD-K35.conllu
10.0,pēšēnīg,NOUN,15.0,pōryōtkēš,NOUN,appos,5.0,after,5,3,1,0,DD-K35.conllu
12.0,pēšōbāy,NOUN,11.0,ī,DET,det,1.0,before,1,1,2,0,DD-K35.conllu
15.0,pōryōtkēš,NOUN,13.0,ī,DET,det,2.0,before,2,1,2,0,DD-K35.conllu
15.0,pōryōtkēš,NOUN,14.0,meh,ADJ,amod,1.0,before,2,1,2,0,DD-K35.conllu
2.0,ān,PRON,1.0,az1,ADP,case,1.0,before,1,1,2,0,DD-K35.conllu
